entity;occur;06/2015;02/2015;01/2016;12/2015;07/2014;06/2014;11/2015;06/2017;08/2016;11/2014;09/2014;08/2014;10/2015;02/2014;12/2016;09/2015;05/2016;04/2016;03/2016;05/2014;01/2017;02/2017;05/2017;03/2017;07/2017;11/2016;09/2016;02/2016;04/2017;03/2015;06/2016;01/2014;10/2016;12/2014;10/2014;03/2014;04/2014;07/2016;01/2015;04/2015;07/2015;05/2015;08/2015
85;21;None;None;0.0;None;None;None;None;-0.12205999999999999;None;None;None;None;None;None;0.0;None;None;0.0;0.10115;0.0;0.0;None;-0.26335;None;0.111733;None;None;None;None;0.21075;None;None;None;None;None
six day;21;None;None;None;None;None;None;-0.39775;None;None;None;None;None;0.026;None;0.0;None;0.0;0.0;0.0;None;-0.25;0.0;-0.2263;None;None;0.0;None;None;None;None;None;None;None;None;None
Europeans;21;None;None;-0.3062;None;None;None;None;-0.0772;None;None;None;None;None;None;0.0;0.0;-0.20011700000000002;None;0.0;0.0;0.0;None;-0.5719;None;0.00945;None;None;None;None;None;0.00945;None;None;None;None;None
a ton;21;None;None;0.0;None;None;None;None;-0.2202;None;None;None;None;None;0.0;None;-0.27115;None;0.4767;0.0;None;0.4019;0.0;0.0;None;None;0.0;None;None;None;None;None;None;None;None;None
Chuck Grassley;21;None;None;None;None;None;None;None;None;None;None;None;0.4939;None;0.4404;0.0;None;-0.5106;0.0843;0.0;None;0.0;0.0;0.0;-0.074;None;0.0;None;None;None;None;None;None;None;None;None;None
seventh;21;None;None;0.026475;None;None;None;None;0.0;None;None;None;None;None;0.0;None;0.0;0.0;0.01935;None;0.0;0.0;None;0.32985;0.0;0.0;None;None;0.0;None;None;None;None;None;None;None;None;None
84;21;None;None;0.0;None;None;None;None;None;None;None;None;None;0.0;None;0.0;0.067433;0.0;None;0.0;0.0;-0.1097;None;0.0;0.0;0.0;None;None;0.09345;None;None;None;None;None;None;None;None;None
the end of the year;21;None;None;-0.13935;None;None;None;None;0.1779;None;None;None;None;None;0.1796;None;None;0.0;0.0;None;-0.2732;-0.27115;0.0;0.0;None;-0.11333299999999999;None;0.0;None;None;None;None;0.0;None;None;None;None;None
more than 10;21;None;None;None;None;None;None;-0.33525;None;None;None;None;None;None;-0.10656700000000001;0.325333;None;0.055175;0.0;0.0;0.0;None;0.0;0.0772;0.0;None;-0.09486699999999999;None;None;None;None;None;None;None;None;None;None
Chapel Hill;21;None;None;None;None;None;None;0.0;None;None;None;None;None;0.0;None;0.0;None;0.0;-0.1702;0.0625;None;0.0;0.25;None;0.0;None;None;None;None;None;0.0;None;None;None;None;None
75 %;21;None;None;0.0;None;None;None;None;0.100475;None;None;None;None;None;None;0.1591;None;0.3818;0.0;None;0.0;0.0;-0.2787;None;0.125;None;None;None;None;None;0.1953;None;None;None;None;None
59;21;None;None;-0.2787;None;None;None;None;0.0;None;None;None;None;None;0.0;None;0.0;None;0.0;0.0;0.4404;None;0.190633;-0.05076;None;None;0.3182;None;None;None;None;None;None;None;None;None
10th;21;None;None;0.0;None;None;None;None;-0.25115;None;None;None;None;None;0.087237;None;0.0;0.0;None;0.0;None;0.0;0.0;0.3612;0.0;None;None;0.0;None;None;None;None;None;None;None;None;None
New Yorker;21;None;None;None;None;None;None;0.0;None;None;None;None;None;0.0;None;0.0;None;0.0;0.0;None;0.0;0.0;-0.0212;None;0.0;None;0.0;None;None;None;None;None;None;None;None;None
Matt;21;None;None;0.0;None;None;None;None;0.0;None;None;None;None;None;0.0;None;0.0;None;-0.154833;0.10606700000000001;None;0.0;-0.4767;0.0;None;-0.296;None;0.0;None;None;None;None;None;None;None;None;None
the past few year;21;None;None;None;None;None;None;-0.20095;None;None;None;None;None;-0.2202;None;None;0.0;0.0;None;0.0;0.0;-0.125;0.233275;None;0.1468;None;0.0;None;None;None;None;None;None;None;None;None
Jesus;21;None;None;0.0;None;None;None;None;-0.180767;None;None;None;None;None;0.0;None;0.0189;0.0;None;0.5719;0.31424;0.0;None;-0.5994;None;0.0;None;0.0;None;None;None;None;None;None;None;None;None
Social Security;21;None;None;None;None;None;None;0.2023;None;None;None;None;None;0.6249;None;0.321175;0.4588;None;0.298333;-0.1027;None;0.48245;0.204;None;0.29885;None;0.34;None;None;None;None;0.34;None;None;None;None;None
$ 2 million;21;None;None;-0.034233;None;None;None;None;None;None;None;None;None;-0.11315;None;0.02698;0.0;None;0.2294;0.0;0.0;None;0.0;0.16885;None;0.0;None;0.5434;None;None;None;None;None;None;None;None;None
that month;21;None;None;-0.148;None;None;None;None;None;None;None;None;None;None;0.0;0.0;None;0.1779;None;0.026475;0.032;0.4939;None;0.3333;None;0.0;None;None;None;None;0.0;None;None;None;None;None
last May;21;None;None;-0.7506;None;None;None;None;None;None;None;None;None;-0.27815;None;0.0;0.0;None;-0.185433;0.0;0.5267;-0.14675;None;-0.3612;0.24695;0.0;None;0.0;None;None;None;None;None;None;None;None;None;None
Nature;21;None;None;0.0;None;None;None;None;0.0;None;None;None;None;None;0.0;None;0.0;0.0;0.0;None;0.0;None;0.3818;0.0;None;None;0.0;None;None;None;None;None;None;None;None;None
69;20;None;None;None;None;None;None;-0.3592;None;None;None;None;None;0.0;None;0.2732;0.5329;None;0.0;0.38585;None;0.20095;-0.35096700000000003;0.0;None;None;None;None;None;None;0.0;None;None;None;None;None
the University of California Berkeley;20;None;None;0.0;None;None;None;None;None;None;None;None;None;None;0.0;None;0.0;0.0;0.0;None;0.0;0.16463333333333333;0.0;0.0;None;0.0;None;None;None;None;None;0.0;None;None;None;None;None
one month;20;None;None;0.0;None;None;None;None;None;None;None;None;None;-0.2294;None;-0.1591;0.0;None;0.0;0.0;-0.5267;0.0;None;-0.4588;0.0;0.0;None;None;None;None;None;None;None;None;None;None;None
a few day later;20;None;None;None;None;None;None;0.0;None;None;None;None;None;0.0;None;0.0;None;0.0;0.164633;0.0;None;0.0;-0.1405;None;-0.165025;None;0.0;None;None;None;None;None;None;None;None;None
at least eight;20;None;None;None;None;None;None;None;None;None;None;None;-0.1858;None;0.0;-0.212783;0.0;None;0.45625;-0.7003;None;0.0;-0.4063;None;-0.3173;None;-0.7579;None;None;None;None;None;None;None;None;None
82;20;None;None;0.0;None;None;None;None;0.11315;None;None;None;None;None;0.0;None;None;-0.765;0.0;None;-0.212133;0.2263;0.0;None;0.0;None;0.0;None;None;None;None;0.2263;None;None;None;None;None
72;20;None;None;0.0;None;None;None;None;0.0;None;None;None;None;None;0.0;None;0.28595;-0.20413299999999998;None;-0.4404;None;0.0;0.0;0.0;0.0;None;None;None;None;None;None;0.0;None;None;None;None;None
over a decade;20;None;None;0.0;None;None;None;None;None;None;None;None;None;None;0.0;None;0.0;0.0;None;0.0;0.10606700000000001;0.3182;None;0.0;None;0.0;None;None;None;None;-0.091067;None;None;None;None;None
Rome;20;None;None;None;None;None;None;-0.017117;None;None;None;None;None;0.4767;None;0.0;0.0;None;0.0;0.091067;0.0;None;0.3612;0.0;0.0;None;None;0.4019;None;None;None;None;None;None;None;None;None
less than 24 hour;20;None;None;None;None;None;None;-0.4404;None;None;None;None;None;0.0;None;0.0;0.2235;None;0.0;0.0;None;-0.105375;-0.2083;-0.4767;None;None;0.0;None;None;None;None;None;None;None;None;None
several week;20;None;None;0.0;None;None;None;None;-0.2263;None;None;None;None;None;None;-0.5994;-0.4549;-0.391225;None;0.0;None;-0.2732;0.0;-0.119175;None;0.0;None;None;None;None;None;None;None;None;None;None
97;20;None;None;None;None;None;None;0.0;None;None;None;None;None;-0.381267;None;None;0.0;0.0;0.0;-0.3182;None;0.0;0.2023;None;-0.7184;None;0.0;None;None;None;None;0.0;None;None;None;None;None
about a month;20;None;None;0.0;None;None;None;None;None;None;None;None;None;0.0;None;None;0.0;0.0;-0.01535;0.1003;None;-0.7506;0.0;0.0;None;-0.2294;None;None;None;None;None;None;None;None;None;None
the holiday;20;None;None;0.3818;None;None;None;None;0.3818;None;None;None;None;None;0.38826700000000003;None;0.6486;None;0.362671;None;0.3203;0.3818;None;0.3818;None;-0.743;None;None;None;None;0.4019;None;None;None;None;None
17 year;20;None;None;-0.164633;None;None;None;None;0.2802;None;None;None;None;None;0.4939;None;0.0;None;0.4215;0.0;0.0;None;0.0;0.0;-0.128;None;0.0;None;0.0;None;None;None;None;0.0;None;None;None;None;None
the University of North Carolina;20;None;None;None;None;None;None;0.11315;None;None;None;None;None;0.0;None;0.4215;0.0;None;-0.2263;0.0;0.0;0.0;None;0.0;None;-0.0263;None;None;None;None;None;0.0;None;None;None;None;None
the 1960;20;None;None;0.0;None;None;None;None;0.0;None;None;None;None;None;0.133967;None;0.0;-0.5415;0.0;None;0.0;0.0;None;0.0;0.0;0.0;None;0.0;None;0.0;None;None;None;None;None;None;None;None;None
a night;20;None;None;None;None;None;None;0.0;None;None;None;None;None;0.0;None;0.0;None;0.26335;-0.075433;0.0;None;0.09545;0.0;0.0;None;-0.41125;None;-0.5267;None;None;None;None;None;None;None;None;None
Sky News;20;None;None;0.0;None;None;None;None;0.2023;None;None;None;None;None;0.0;None;0.0;0.0;None;None;0.0;0.0;0.0;None;-0.0279;None;0.0;None;None;None;None;None;None;None;None;None
George H. W. Bush;20;None;None;-0.3804;None;None;None;None;None;None;None;None;None;None;-0.2732;-0.2732;-0.1366;None;0.0;0.0;-0.3182;0.0;None;0.0;0.133967;0.0;0.0;None;0.0;None;None;None;None;None;None;None;None;None;None
Adam Schiff;20;None;None;0.0;None;None;None;None;None;None;None;None;None;0.226333;None;-0.2263;None;0.2023;0.0;0.113167;None;0.067433;0.0;0.0;0.0;None;None;None;None;None;None;None;None;None;None;None
August 2014;20;None;None;0.0;None;None;None;None;0.0;None;None;None;None;None;None;0.0;-0.241275;None;0.0;None;0.0;0.0;-0.418;None;0.0;None;0.0;None;None;None;None;None;None;None;None;None
twenty;19;None;None;None;None;None;None;0.2732;None;None;None;None;None;0.0;None;0.0;None;-0.17;0.0;0.0;None;0.2732;0.0;-0.0903;None;0.01695;None;-0.128;None;None;None;None;None;None;None;None;None
the last five year;19;None;None;-0.23835;None;None;None;None;None;None;None;None;None;0.0;None;0.0;0.0;None;0.0;0.0;None;0.0;0.0;0.0;None;0.0;None;0.0;None;None;None;None;0.0;None;None;None;None;None
the New York Post;19;None;None;0.0;None;None;None;None;None;None;None;None;None;None;None;0.4019;0.0;0.1806;0.0;None;0.0;-0.13935;-0.23835;-0.105375;None;0.3612;None;None;None;None;None;None;None;None;None;None
Romania;19;None;None;0.0;None;None;None;None;-0.3716;None;None;None;None;None;None;None;0.0;0.0;None;-0.5574;0.0;0.5106;None;0.148;None;0.0;None;None;None;None;-0.5574;None;None;None;None;None
Northeast;19;None;None;-0.2083;None;None;None;None;0.0;None;None;None;None;None;0.2716;None;None;0.0;0.0;0.0;None;0.2716;-0.1909;0.0;None;None;-0.1909;None;None;None;None;None;None;None;None;None
Brad Pitt;19;None;None;None;None;None;None;None;None;None;None;None;0.0;None;0.31845;0.31845;None;0.128;0.3612;None;0.0129;-0.349875;0.0;None;0.0;None;0.1027;None;None;None;None;None;None;None;None;None
IP;19;None;None;None;None;None;None;0.0;None;None;None;None;None;None;0.0;None;0.1806;0.0;0.0903;None;0.0;0.0;0.3818;None;0.0;None;-0.25142;None;None;None;None;None;None;None;None;None
the Department of Education;19;None;None;None;None;None;None;0.4215;None;None;None;None;None;-0.1366;None;0.0;0.0;None;0.03745;None;0.0;0.0;0.0;-0.2732;None;0.10115;None;0.0;None;None;None;None;None;None;None;None;None
November 2014;19;None;None;0.3818;None;None;None;None;None;None;None;None;None;-0.13695;None;0.0;-0.1779;None;-0.34;-0.33525;0.0;None;0.064;-0.631;0.0;0.0;None;0.0;None;-0.3454;None;None;None;None;None;None;None;None;None
Tuesday afternoon;19;None;None;None;None;None;None;0.0;None;None;None;None;None;0.0;None;0.0;0.0;None;0.0;-0.2787;0.215125;None;0.0;0.0;0.0;0.0;None;0.0;None;None;None;None;None;None;None;None;None;None
South Korea xe2x80x99s;19;None;None;0.11333299999999999;None;None;None;None;0.0;None;None;None;None;None;None;0.128;0.064;None;0.23835;-0.0386;0.17;None;0.0;None;None;0.0;None;None;None;None;0.0;None;None;None;None;None
11 million;19;None;None;None;None;None;None;0.0;None;None;None;None;None;-0.33525;None;-0.15293299999999999;None;0.0;0.0;None;0.0;0.0386;0.0;-0.296;None;0.0;None;None;None;None;None;None;None;None;None;None
the National Institutes of Health;19;None;None;0.4404;None;None;None;None;None;None;None;None;None;0.0;None;0.0;None;-0.7096;0.1806;0.0326;None;0.3744;0.0;0.021733000000000002;None;0.0;None;None;None;None;None;0.083333;None;None;None;None;None
79;19;None;None;None;None;None;None;0.0;None;None;None;None;None;None;0.2732;0.1366;None;0.0;None;0.0172;-0.7506;0.0;0.0;None;None;0.1204;None;None;None;None;-0.3612;None;None;None;None;None
31 %;19;None;None;0.0;None;None;None;None;0.085;None;None;None;None;None;None;0.0;None;0.0;-0.34;None;0.0;0.0;0.0;-0.24623299999999998;None;0.0;None;0.0;None;None;None;None;0.0;None;None;None;None;None
the last few month;19;None;None;0.0;None;None;None;None;0.0;None;None;None;None;None;0.0;None;-0.1366;None;0.252633;0.0;0.0;None;0.0;0.0;0.1205;0.4404;None;-0.4767;None;None;None;None;None;None;None;None;None;None
89;19;None;None;0.0;None;None;None;None;0.4019;None;None;None;None;None;0.0;None;0.012467;None;0.0;0.5719;0.0;None;0.0;None;0.17;None;0.20095;None;None;None;None;None;None;None;None;None
Wales;19;None;None;None;None;None;None;None;None;None;None;None;0.0;None;-0.11333299999999999;0.0;None;0.0;-0.34;0.0;None;0.0;0.0;None;0.11333299999999999;None;-0.146475;None;None;None;None;None;None;None;None;None
14 %;19;None;None;None;None;None;None;None;None;None;None;None;-0.24975;None;0.0;0.0;None;-0.3404;0.0;None;0.0;0.0;0.0;0.1591;None;None;0.0;None;None;None;None;None;None;None;None;None
month later;19;None;None;0.0;None;None;None;None;None;None;None;None;None;-0.085;None;0.0;0.0;None;0.0;0.0;0.11315;None;-0.1753;0.0;None;None;-0.1909;None;None;None;None;None;None;None;None;None
the Chicago Tribune;19;None;None;None;None;None;None;-0.3182;None;None;None;None;None;None;0.0;-0.3825;None;-0.2787;0.24695;None;0.0;0.0;-0.1591;-0.1591;None;0.0;None;None;None;None;None;None;None;None;None;None
the District of Columbia;19;None;None;0.0;None;None;None;None;None;None;None;None;None;0.0;None;0.0;None;0.064;-0.3612;0.0;0.0;None;-0.23835;0.4215;0.15595;None;None;None;None;None;None;-0.5267;None;None;None;None;None
the year before;18;None;None;0.0103;None;None;None;None;0.125;None;None;None;None;None;0.0;None;0.0;None;-0.28595;0.6361;-0.46045;None;-0.4019;0.0;-0.3454;None;0.3182;None;None;None;None;None;None;None;None;None;None
-PRON- twenty;18;None;None;0.0;None;None;None;None;0.2023;None;None;None;None;None;0.0;None;0.0;0.0;None;-0.1618;0.0;0.5413;0.0;None;0.0;0.0;0.0;None;None;None;None;None;None;0.0;None;None;None;None;None
soviet;18;None;None;None;None;None;None;0.0;None;None;None;None;None;-0.2263;None;0.3612;None;0.3612;0.3612;0.0;None;-0.0265;-0.2841;None;0.4215;None;-0.2841;None;None;None;None;None;None;None;None;None
the last two year;18;None;None;0.0;None;None;None;None;0.0;None;None;None;None;None;-0.6124;None;0.0;-0.42115;None;0.4019;0.1779;None;-0.2804;-0.343467;0.0;None;-0.38685;None;None;None;None;None;None;None;None;None;None
Wednesday evening;18;None;None;-0.148;None;None;None;None;0.1909;None;None;None;None;None;0.0;None;0.0;0.0;None;0.0;0.0;0.0;None;0.0;-0.23835;-0.29205;None;None;0.0;None;None;None;None;None;None;None;None;None
99 %;18;None;None;-0.34;None;None;None;None;0.0;None;None;None;None;None;None;0.2202;-0.5267;0.0;None;0.296;-0.082075;None;0.4215;0.0;0.1806;None;0.0;None;0.0;None;None;None;None;0.0;None;None;None;None;None
Chris Christie;18;None;None;-0.17;None;None;None;None;None;None;None;None;None;0.0;None;0.25;0.0;None;0.0;None;0.0;0.00395;-0.3182;None;0.0;None;None;None;None;None;0.0;None;None;None;None;None
-PRON- day;18;None;None;None;None;None;None;0.0;None;None;None;None;None;None;0.0;0.0;None;0.0;0.0;0.1405;None;0.0;0.148;-0.3818;None;0.0;None;0.084867;None;None;None;None;None;None;None;None;None
earlier in the week;18;None;None;None;None;None;None;0.0;None;None;None;None;None;0.0;None;-0.4404;-0.33525;None;0.0;-0.1909;0.0;None;0.0;0.0;0.10656700000000001;-0.2263;None;None;None;None;None;None;None;None;None;None;None
the last day;18;None;None;0.0;None;None;None;None;0.0;None;None;None;None;None;0.0;None;0.0;None;0.23835;0.0;None;0.0;0.2235;-0.34;None;0.7579;None;0.0;None;None;None;None;None;None;None;None;None
the last four year;18;None;None;0.4019;None;None;None;None;0.0;None;None;None;None;None;-0.09534;None;0.0;0.0;None;0.0;None;0.3182;0.0;0.4939;None;0.0;None;0.29295;None;None;None;None;-0.296;None;None;None;None;None
Enrique Pexc3xb1a Nieto;18;None;None;None;None;None;None;0.0;None;None;None;None;None;0.3612;None;0.0;None;-0.190633;0.0258;None;0.0903;-0.2352;0.0;0.0;None;None;0.0;None;None;None;None;None;None;None;None;None
nine month;18;None;None;-0.0516;None;None;None;None;None;None;None;None;None;-0.1147;None;-0.4939;None;0.0;0.0;-0.23835;0.0;None;0.3182;0.0;None;None;0.4588;None;None;None;None;None;None;None;None;None
Rudy Giuliani;18;None;None;None;None;None;None;None;None;None;None;None;0.0;None;0.5994;None;0.0;0.20865;0.0;None;0.11717999999999999;0.0;0.0;None;None;0.0286;None;None;None;None;0.4404;None;None;None;None;None
March 2015;18;None;None;0.0;None;None;None;None;0.0;None;None;None;None;None;0.1909;None;0.11885;0.0;None;0.0;None;-0.083333;0.0;0.0;0.5984;None;None;None;None;None;None;0.0;None;None;None;None;None
this past week;18;None;None;None;None;None;None;-0.2202;None;None;None;None;None;0.0;None;0.5267;0.2787;0.5574;None;0.0;0.23295;0.0;None;0.0;0.0;None;None;0.0;None;None;None;None;None;None;None;None;None
30 day;18;None;None;0.0;None;None;None;None;-0.7351;None;None;None;None;None;None;-0.068;None;0.0;0.0;0.24695;None;0.0;0.20095;-0.4215;None;None;0.0;None;None;None;None;None;None;None;None;None
last April;18;None;None;0.0;None;None;None;None;None;None;None;None;None;0.0;None;-0.4939;-0.2797;-0.24695;None;0.17;0.0;None;0.0;-0.3447;-0.2787;None;None;None;None;None;None;None;None;None;None;None
U. S. District Court;18;None;None;0.0;None;None;None;None;-0.1101;None;None;None;None;None;None;0.0;-0.085;-0.4588;None;0.0;None;0.0;0.0;None;0.128;None;0.0;None;None;None;None;0.0;None;None;None;None;None
George Washington University;18;None;None;-0.4404;None;None;None;None;None;None;None;None;None;-0.08038;None;0.0;0.0;None;0.0;0.0;0.0;0.0;None;0.0;0.4588;0.0;None;None;None;None;None;None;None;None;None;None;None
the 21st century;18;None;None;None;None;None;None;None;None;None;None;None;0.0;None;0.2615;-0.5994;None;0.0;-0.1998;None;0.085;0.0;-0.4228;None;0.25;None;None;None;None;None;0.25;None;None;None;None;None
the come month;18;None;None;0.0;None;None;None;None;-0.765;None;None;None;None;None;None;-0.7845;None;0.0;-0.102;0.0;None;0.0;-0.255;0.0;-0.12726700000000002;None;0.0;None;0.0;None;None;None;None;None;None;None;None;None
Michelle Obama;18;None;None;0.0;None;None;None;None;None;None;None;None;None;0.0;None;0.0;0.0;None;0.0;0.5994;0.6486;None;-0.128367;0.0;-0.5994;None;-0.00945;None;0.2202;None;None;None;None;None;None;None;None;None
95 %;18;None;None;0.0;None;None;None;None;0.3182;None;None;None;None;None;None;-0.3182;0.0;None;0.0;None;0.0;-0.24695;0.0;-0.1279;None;0.0;None;0.0;None;None;None;None;None;None;None;None;None
$ 40 million;18;None;None;0.2202;None;None;None;None;0.0;None;None;None;None;None;None;-0.2263;None;0.3612;None;0.0258;-0.05135;0.0;0.11315;None;0.0;None;0.20395;None;None;None;None;None;None;None;None;None
a month later;17;None;None;None;None;None;None;-0.2294;None;None;None;None;None;0.0;None;0.0;None;0.0;0.0;0.0;-0.3612;None;-0.1366;0.0;0.0;None;None;None;None;None;None;0.128;None;None;None;None;None
this afternoon;17;None;None;None;None;None;None;None;None;None;None;None;0.5267;None;0.0;0.0;None;0.26335;0.0;0.0;None;0.0;0.091067;0.0;None;None;0.0;None;None;None;None;None;None;None;None;None
every month;17;None;None;0.5106;None;None;None;None;None;None;None;None;None;-0.6808;None;None;-0.2202;0.0;0.0;None;0.0;0.0;0.5106;0.0;None;0.10115;None;0.4215;None;None;None;None;None;None;None;None;None
